date,session_key,driver_number,gap_to_leader,interval,meeting_key
2026-07-05T14:43:35.527000+00:00,11326,5,46.417,2.726,1289
2026-07-05T14:43:38.065000+00:00,11326,5,46.504,2.751,1289
2026-07-05T14:43:41.752000+00:00,11326,5,46.596,2.561,1289
2026-07-05T14:43:46.419000+00:00,11326,5,46.659,2.483,1289
2026-07-05T14:43:48.856000+00:00,11326,5,46.636,2.512,1289
2026-07-05T14:43:51.273000+00:00,11326,5,46.596,2.56,1289
2026-07-05T14:43:53.316000+00:00,11326,5,46.578,2.619,1289
2026-07-05T14:43:56.396000+00:00,11326,5,46.644,2.616,1289
2026-07-05T14:44:01.635000+00:00,11326,5,46.865,2.538,1289
2026-07-05T14:44:02.940000+00:00,11326,5,46.891,2.573,1289
2026-07-05T14:44:08.678000+00:00,11326,5,46.961,2.459,1289
2026-07-05T14:44:10.129000+00:00,11326,5,46.97,2.49,1289
2026-07-05T14:44:12.287000+00:00,11326,5,47.05,2.532,1289
2026-07-05T14:44:13.196000+00:00,11326,5,50.005,2.544,1289
2026-07-05T14:44:17.922000+00:00,11326,5,47.063,2.574,1289
2026-07-05T14:44:21.242000+00:00,11326,5,47.134,2.575,1289
2026-07-05T14:44:24.693000+00:00,11326,5,47.24,2.583,1289
2026-07-05T14:44:28.827000+00:00,11326,5,47.191,2.549,1289
2026-07-05T14:44:34.842000+00:00,11326,5,47.148,2.478,1289
2026-07-05T14:44:38.722000+00:00,11326,5,47.196,2.545,1289
2026-07-05T14:44:42.951000+00:00,11326,5,47.237,2.507,1289
2026-07-05T14:44:44.391000+00:00,11326,5,47.345,2.587,1289
2026-07-05T14:44:49.545000+00:00,11326,5,47.717,2.695,1289
2026-07-05T14:44:55.202000+00:00,11326,5,47.83,2.633,1289
2026-07-05T14:45:00.735000+00:00,11326,5,47.916,2.742,1289
2026-07-05T14:45:04.759000+00:00,11326,5,47.953,2.803,1289
2026-07-05T14:45:08.728000+00:00,11326,5,48.076,2.797,1289
2026-07-05T14:45:11.391000+00:00,11326,5,48.17,2.855,1289
2026-07-05T14:45:14.019000+00:00,11326,5,48.249,2.893,1289
2026-07-05T14:45:17.798000+00:00,11326,5,48.436,2.815,1289
2026-07-05T14:45:22.438000+00:00,11326,5,48.534,2.791,1289
2026-07-05T14:45:24.881000+00:00,11326,5,48.513,2.833,1289
2026-07-05T14:45:27.302000+00:00,11326,5,48.47,2.895,1289
2026-07-05T14:45:29.337000+00:00,11326,5,48.432,2.96,1289
2026-07-05T14:45:32.422000+00:00,11326,5,48.48,2.997,1289
2026-07-05T14:45:37.531000+00:00,11326,5,48.705,2.915,1289
2026-07-05T14:46:16.472000+00:00,11326,5,68.272,22.196,1289
2026-07-05T14:46:20.203000+00:00,11326,5,68.66,22.541,1289
2026-07-05T14:46:24.310000+00:00,11326,5,68.766,22.498,1289
2026-07-05T14:46:30.133000+00:00,11326,5,68.535,22.234,1289
2026-07-05T14:46:34.010000+00:00,11326,5,68.61,22.275,1289
2026-07-05T14:46:38.385000+00:00,11326,5,68.892,22.374,1289
2026-07-05T14:46:39.772000+00:00,11326,5,68.979,22.396,1289
2026-07-05T14:46:44.656000+00:00,11326,5,69.037,22.289,1289
2026-07-05T14:46:49.977000+00:00,11326,5,68.778,21.978,1289
2026-07-05T14:46:55.685000+00:00,11326,5,68.895,22.078,1289
2026-07-05T14:46:59.620000+00:00,11326,5,69.051,22.198,1289
2026-07-05T14:47:03.533000+00:00,11326,5,69.078,22.076,1289
2026-07-05T14:47:06.073000+00:00,11326,5,69.09,22.027,1289
2026-07-05T14:47:08.638000+00:00,11326,5,69.111,21.976,1289
2026-07-05T14:47:12.248000+00:00,11326,5,69.142,21.766,1289
2026-07-05T14:47:16.675000+00:00,11326,5,69.083,21.55,1289
2026-07-05T14:47:19.127000+00:00,11326,5,69.082,21.577,1289
2026-07-05T14:47:21.537000+00:00,11326,5,69.064,21.617,1289
2026-07-05T14:47:23.650000+00:00,11326,5,69.066,21.666,1289
2026-07-05T14:47:26.700000+00:00,11326,5,69.07900000000001,21.645,1289
2026-07-05T14:47:31.850000+00:00,11326,5,69.268,21.651,1289
2026-07-05T14:47:33.146000+00:00,11326,5,69.289,,1289
2026-07-05T14:47:38.645000+00:00,11326,5,69.23,,1289
2026-07-05T14:47:40.032000+00:00,11326,5,69.202,,1289
2026-07-05T14:47:42.961000+00:00,11326,5,69.211,22.222,1289
2026-07-05T14:47:47.797000+00:00,11326,5,69.254,,1289
2026-07-05T14:47:51.077000+00:00,11326,5,69.239,1.696,1289
2026-07-05T14:47:54.425000+00:00,11326,5,69.216,0.928,1289
2026-07-05T14:47:58.409000+00:00,11326,5,69.23,0.774,1289
2026-07-05T14:48:04.364000+00:00,11326,5,69.159,0.696,1289
2026-07-05T14:48:08.172000+00:00,11326,5,69.222,0.659,1289
2026-07-05T14:48:12.410000+00:00,11326,5,69.30799999999999,0.565,1289
2026-07-05T14:48:13.729000+00:00,11326,5,69.359,0.532,1289
2026-07-05T14:48:18.684000+00:00,11326,5,69.512,0.484,1289
2026-07-05T14:48:23.962000+00:00,11326,5,69.217,0.375,1289
2026-07-05T14:48:29.423000+00:00,11326,5,69.31,0.475,1289
2026-07-05T14:48:33.321000+00:00,11326,5,69.313,0.394,1289
2026-07-05T14:48:37.376000+00:00,11326,5,69.511,0.447,1289
2026-07-05T14:48:40.003000+00:00,11326,5,69.622,0.517,1289
2026-07-05T14:48:42.644000+00:00,11326,5,69.705,0.556,1289
2026-07-05T14:48:46.352000+00:00,11326,5,69.833,0.554,1289
2026-07-05T14:48:50.847000+00:00,11326,5,69.916,0.632,1289
2026-07-05T14:48:53.261000+00:00,11326,5,69.883,0.648,1289
2026-07-05T14:48:55.638000+00:00,11326,5,69.784,0.613,1289
2026-07-05T14:48:57.618000+00:00,11326,5,69.69800000000001,0.562,1289
2026-07-05T14:49:00.643000+00:00,11326,5,69.7,0.52,1289
2026-07-05T14:49:05.791000+00:00,11326,5,69.911,0.793,1289
2026-07-05T14:49:07.099000+00:00,11326,5,69.938,0.862,1289
2026-07-05T14:49:12.698000+00:00,11326,5,69.778,0.829,1289
2026-07-05T14:49:14.068000+00:00,11326,5,69.707,0.866,1289
2026-07-05T14:49:16.208000+00:00,11326,5,69.751,0.95,1289
2026-07-05T14:49:17.048000+00:00,11326,5,69.761,0.978,1289
2026-07-05T14:49:21.758000+00:00,11326,5,69.733,0.999,1289
2026-07-05T14:49:25.011000+00:00,11326,5,69.69,0.957,1289
2026-07-05T14:49:28.340000+00:00,11326,5,69.635,0.897,1289
2026-07-05T14:49:32.447000+00:00,11326,5,69.771,1.041,1289
2026-07-05T14:49:38.361000+00:00,11326,5,69.708,1.022,1289
2026-07-05T14:49:42.186000+00:00,11326,5,69.784,1.071,1289
2026-07-05T14:49:46.464000+00:00,11326,5,69.912,1.021,1289
2026-07-05T14:49:47.880000+00:00,11326,5,69.977,1.036,1289
2026-07-05T14:49:52.708000+00:00,11326,5,70.088,0.988,1289
2026-07-05T14:49:58.093000+00:00,11326,5,70.025,1.048,1289
2026-07-05T14:50:03.551000+00:00,11326,5,69.974,1.082,1289
2026-07-05T14:50:07.401000+00:00,11326,5,69.937,1.011,1289
2026-07-05T14:50:11.288000+00:00,11326,5,69.94200000000001,0.945,1289
2026-07-05T14:50:13.811000+00:00,11326,5,69.95,0.928,1289
2026-07-05T14:50:16.378000+00:00,11326,5,69.955,0.888,1289
2026-07-05T14:50:20.023000+00:00,11326,5,70.026,0.782,1289
2026-07-05T14:50:24.580000+00:00,11326,5,70.08500000000001,0.774,1289
2026-07-05T14:50:26.972000+00:00,11326,5,70.054,,1289
2026-07-05T14:50:29.311000+00:00,11326,5,69.979,0.734,1289
2026-07-05T14:50:31.297000+00:00,11326,5,69.901,0.694,1289
2026-07-05T14:50:34.290000+00:00,11326,5,69.877,0.652,1289
2026-07-05T14:50:39.438000+00:00,11326,5,69.992,0.792,1289
2026-07-05T14:50:40.726000+00:00,11326,5,70.012,0.844,1289
2026-07-05T14:50:46.426000+00:00,11326,5,69.995,0.926,1289
2026-07-05T14:50:47.837000+00:00,11326,5,69.99,0.984,1289
2026-07-05T14:50:49.944000+00:00,11326,5,70.063,1.097,1289
2026-07-05T14:50:50.804000+00:00,11326,5,70.07,1.122,1289
2026-07-05T14:50:55.667000+00:00,11326,5,70.001,1.108,1289
2026-07-05T14:50:58.756000+00:00,11326,5,69.929,1.042,1289
2026-07-05T14:51:02.141000+00:00,11326,5,69.968,1.061,1289
2026-07-05T14:51:06.207000+00:00,11326,5,69.984,1.052,1289
2026-07-05T14:51:12.133000+00:00,11326,5,69.788,1.032,1289
2026-07-05T14:51:16.008000+00:00,11326,5,69.849,1.08,1289
2026-07-05T14:51:20.326000+00:00,11326,5,70.005,1.089,1289
2026-07-05T14:51:21.623000+00:00,11326,5,70.075,1.119,1289
2026-07-05T14:51:26.478000+00:00,11326,5,70.156,1.063,1289
2026-07-05T14:51:31.835000+00:00,11326,5,70.009,1.042,1289
2026-07-05T14:51:37.304000+00:00,11326,5,70.02,1.109,1289
2026-07-05T14:51:41.177000+00:00,11326,5,69.965,1.049,1289
2026-07-05T14:51:45.082000+00:00,11326,5,69.982,1.048,1289
2026-07-05T14:51:47.626000+00:00,11326,5,69.979,1.041,1289
2026-07-05T14:51:50.169000+00:00,11326,5,69.957,1.01,1289
2026-07-05T14:51:53.780000+00:00,11326,5,70.011,0.946,1289
2026-07-05T14:51:58.317000+00:00,11326,5,70.025,0.916,1289
2026-07-05T14:52:00.742000+00:00,11326,5,69.989,0.923,1289
2026-07-05T14:52:03.078000+00:00,11326,5,69.922,0.904,1289
2026-07-05T14:52:05.040000+00:00,11326,5,69.862,0.889,1289
2026-07-05T14:52:08.039000+00:00,11326,5,69.854,0.846,1289
2026-07-05T14:52:13.173000+00:00,11326,5,69.972,0.958,1289
2026-07-05T14:52:14.458000+00:00,11326,5,69.982,1.005,1289
2026-07-05T14:52:20.103000+00:00,11326,5,69.907,0.809,1289
2026-07-05T14:52:21.508000+00:00,11326,5,69.91499999999999,0.825,1289
2026-07-05T14:52:23.587000+00:00,11326,5,69.987,0.836,1289
2026-07-05T14:52:24.481000+00:00,11326,5,70.0,0.844,1289
2026-07-05T14:52:29.161000+00:00,11326,5,69.937,0.874,1289
2026-07-05T14:52:32.402000+00:00,11326,5,69.87,0.736,1289
2026-07-05T14:52:35.834000+00:00,11326,5,69.928,0.693,1289
2026-07-05T14:52:39.991000+00:00,11326,5,70.07300000000001,0.903,1289
2026-07-05T14:52:45.987000+00:00,11326,5,69.92,0.893,1289
2026-07-05T14:52:49.792000+00:00,11326,5,69.975,0.957,1289
2026-07-05T14:52:54.123000+00:00,11326,5,70.112,1.019,1289
2026-07-05T14:52:55.459000+00:00,11326,5,70.151,,1289
2026-07-05T14:53:00.300000+00:00,11326,5,70.235,0.925,1289
2026-07-05T14:53:05.735000+00:00,11326,5,70.103,0.878,1289
2026-07-05T14:53:11.181000+00:00,11326,5,70.149,0.934,1289
2026-07-05T14:53:15.060000+00:00,11326,5,70.136,0.895,1289
2026-07-05T14:53:18.979000+00:00,11326,5,70.19,0.911,1289
2026-07-05T14:53:21.521000+00:00,11326,5,70.216,0.941,1289
2026-07-05T14:53:24.068000+00:00,11326,5,70.221,0.948,1289
2026-07-05T14:53:27.757000+00:00,11326,5,70.375,0.889,1289
2026-07-05T14:53:32.508000+00:00,11326,5,70.458,0.938,1289
2026-07-05T14:53:34.889000+00:00,11326,5,70.419,0.969,1289
2026-07-05T14:53:37.241000+00:00,11326,5,70.341,0.985,1289
2026-07-05T14:53:39.227000+00:00,11326,5,70.277,0.996,1289
2026-07-05T14:53:42.231000+00:00,11326,5,70.27,0.986,1289
2026-07-05T14:53:47.357000+00:00,11326,5,70.428,1.072,1289
2026-07-05T14:53:48.665000+00:00,11326,5,70.456,1.132,1289
2026-07-05T14:53:54.310000+00:00,11326,5,70.367,1.093,1289
2026-07-05T14:53:55.840000+00:00,11326,5,70.342,1.148,1289
2026-07-05T14:53:57.757000+00:00,11326,5,70.38,1.229,1289
2026-07-05T14:53:58.628000+00:00,11326,5,70.386,1.254,1289
2026-07-05T14:54:03.318000+00:00,11326,5,70.31,1.342,1289
2026-07-05T14:54:06.556000+00:00,11326,5,70.233,1.308,1289
2026-07-05T14:54:09.881000+00:00,11326,5,70.212,1.244,1289
2026-07-05T14:54:14.035000+00:00,11326,5,70.319,1.321,1289
2026-07-05T14:54:19.993000+00:00,11326,5,70.191,1.291,1289
2026-07-05T14:54:23.867000+00:00,11326,5,70.295,1.372,1289
2026-07-05T14:54:28.194000+00:00,11326,5,70.461,1.527,1289
2026-07-05T14:54:29.583000+00:00,11326,5,70.513,,1289
2026-07-05T14:54:34.476000+00:00,11326,5,70.682,1.369,1289
2026-07-05T14:54:39.912000+00:00,11326,5,70.507,1.402,1289
2026-07-05T14:54:45.400000+00:00,11326,5,70.595,1.491,1289
2026-07-05T14:54:49.301000+00:00,11326,5,70.65,1.489,1289
2026-07-05T14:54:53.214000+00:00,11326,5,70.702,1.471,1289
2026-07-05T14:54:55.892000+00:00,11326,5,70.799,1.545,1289
2026-07-05T14:54:58.434000+00:00,11326,5,70.892,1.612,1289
2026-07-05T14:55:02.092000+00:00,11326,5,70.972,1.528,1289
2026-07-05T14:55:06.722000+00:00,11326,5,71.02,1.489,1289
2026-07-05T14:55:09.186000+00:00,11326,5,71.038,1.527,1289
2026-07-05T14:55:11.584000+00:00,11326,5,71.068,1.576,1289
2026-07-05T14:55:13.668000+00:00,11326,5,71.103,1.623,1289
2026-07-05T14:55:16.690000+00:00,11326,5,71.174,1.612,1289
2026-07-05T14:55:21.758000+00:00,11326,5,71.281,1.723,1289
2026-07-05T14:55:23.059000+00:00,11326,5,71.309,1.779,1289
2026-07-05T14:55:28.661000+00:00,11326,5,71.258,1.666,1289
2026-07-05T14:55:30.051000+00:00,11326,5,71.282,1.672,1289
2026-07-05T14:55:32.152000+00:00,11326,5,71.343,1.73,1289
2026-07-05T14:55:33.085000+00:00,11326,5,71.357,1.757,1289
2026-07-05T14:55:37.771000+00:00,11326,5,71.336,1.824,1289
2026-07-05T14:55:41.065000+00:00,11326,5,71.309,1.844,1289
2026-07-05T14:55:44.401000+00:00,11326,5,71.315,1.806,1289
2026-07-05T14:55:48.521000+00:00,11326,5,71.476,1.891,1289
2026-07-05T14:55:54.522000+00:00,11326,5,71.39,1.812,1289
2026-07-05T14:55:58.415000+00:00,11326,5,71.468,1.911,1289
2026-07-05T14:56:02.786000+00:00,11326,5,71.632,2.071,1289
2026-07-05T14:56:04.115000+00:00,11326,5,71.658,2.088,1289
2026-07-05T14:56:09.003000+00:00,11326,5,71.67099999999999,1.995,1289
2026-07-05T14:56:14.482000+00:00,11326,5,71.575,1.918,1289
2026-07-05T14:56:19.922000+00:00,11326,5,71.648,1.991,1289
2026-07-05T14:56:23.854000+00:00,11326,5,71.713,2.072,1289
2026-07-05T14:56:27.780000+00:00,11326,5,71.768,2.044,1289
2026-07-05T14:56:30.367000+00:00,11326,5,71.865,2.116,1289
2026-07-05T14:56:32.971000+00:00,11326,5,71.951,2.166,1289
2026-07-05T14:56:36.658000+00:00,11326,5,72.084,2.161,1289
2026-07-05T14:56:41.275000+00:00,11326,5,72.132,2.156,1289
2026-07-05T14:56:43.745000+00:00,11326,5,72.129,2.21,1289
2026-07-05T14:56:46.121000+00:00,11326,5,72.109,2.336,1289
2026-07-05T14:56:48.218000+00:00,11326,5,72.094,2.521,1289
2026-07-05T14:56:51.303000+00:00,11326,5,72.179,2.599,1289
2026-07-05T14:56:56.361000+00:00,11326,5,72.305,2.61,1289
2026-07-05T14:56:57.663000+00:00,11326,5,72.316,2.659,1289
2026-07-05T14:57:03.321000+00:00,11326,5,72.367,2.517,1289
2026-07-05T14:57:04.706000+00:00,11326,5,72.32300000000001,2.5,1289
2026-07-05T14:57:06.804000+00:00,11326,5,72.394,2.549,1289
2026-07-05T14:57:07.695000+00:00,11326,5,72.408,2.556,1289
2026-07-05T14:57:12.479000+00:00,11326,5,72.437,2.537,1289
2026-07-05T14:57:15.805000+00:00,11326,5,72.432,2.51,1289
2026-07-05T14:57:19.122000+00:00,11326,5,72.485,2.494,1289
2026-07-05T14:57:23.172000+00:00,11326,5,72.53,2.454,1289
2026-07-05T14:57:29.188000+00:00,11326,5,72.408,2.467,1289
2026-07-05T14:57:33.037000+00:00,11326,5,72.483,2.537,1289
2026-07-05T14:57:37.388000+00:00,11326,5,72.648,2.619,1289
2026-07-05T14:57:38.737000+00:00,11326,5,72.697,2.634,1289
2026-07-05T14:57:43.603000+00:00,11326,5,72.82,2.596,1289
2026-07-05T14:57:49.048000+00:00,11326,5,72.681,2.609,1289
2026-07-05T14:57:54.547000+00:00,11326,5,72.804,2.651,1289
2026-07-05T14:57:58.552000+00:00,11326,5,72.885,2.671,1289
2026-07-05T14:58:02.405000+00:00,11326,5,72.943,2.669,1289
2026-07-05T14:58:05.022000+00:00,11326,5,73.025,2.74,1289
2026-07-05T14:58:07.617000+00:00,11326,5,73.104,2.797,1289
2026-07-05T14:58:11.304000+00:00,11326,5,73.285,2.768,1289
2026-07-05T14:58:15.926000+00:00,11326,5,73.122,2.74,1289
2026-07-05T14:58:18.337000+00:00,11326,5,73.055,2.768,1289
2026-07-05T14:58:20.723000+00:00,11326,5,72.992,2.784,1289
2026-07-05T14:58:22.691000+00:00,11326,5,72.95,2.81,1289
2026-07-05T14:58:25.758000+00:00,11326,5,72.959,2.809,1289
2026-07-05T14:58:30.833000+00:00,11326,5,73.087,2.913,1289
2026-07-05T14:58:32.118000+00:00,11326,5,73.101,2.967,1289
2026-07-05T14:58:37.767000+00:00,11326,5,73.09,2.901,1289
2026-07-05T14:58:39.238000+00:00,11326,5,73.07300000000001,2.899,1289
2026-07-05T14:58:41.295000+00:00,11326,5,73.157,2.95,1289
2026-07-05T14:58:42.154000+00:00,11326,5,73.168,2.967,1289
2026-07-05T14:58:46.943000+00:00,11326,5,73.154,3.02,1289
2026-07-05T14:58:50.217000+00:00,11326,5,73.114,3.023,1289
2026-07-05T14:58:53.570000+00:00,11326,5,73.115,3.031,1289
2026-07-05T14:58:57.770000+00:00,11326,5,73.331,3.126,1289
2026-07-05T14:59:03.774000+00:00,11326,5,73.217,3.039,1289
2026-07-05T14:59:07.649000+00:00,11326,5,73.315,3.095,1289
2026-07-05T14:59:11.993000+00:00,11326,5,73.48,3.176,1289
2026-07-05T14:59:13.313000+00:00,11326,5,73.531,3.204,1289
2026-07-05T14:59:18.108000+00:00,11326,5,73.575,3.079,1289
2026-07-05T14:59:23.533000+00:00,11326,5,60.643,3.1,1289
2026-07-05T14:59:29.024000+00:00,11326,5,60.625,3.145,1289
2026-07-05T14:59:32.962000+00:00,11326,5,60.594,3.185,1289
2026-07-05T14:59:36.947000+00:00,11326,5,60.746,3.19,1289
2026-07-05T14:59:39.523000+00:00,11326,5,60.839,3.241,1289
2026-07-05T14:59:42.129000+00:00,11326,5,60.911,3.276,1289
2026-07-05T14:59:45.820000+00:00,11326,5,61.097,3.206,1289
2026-07-05T14:59:50.359000+00:00,11326,5,61.064,3.097,1289
2026-07-05T14:59:52.780000+00:00,11326,5,61.09,3.121,1289
2026-07-05T14:59:55.197000+00:00,11326,5,61.138,3.15,1289
2026-07-05T14:59:57.378000+00:00,11326,5,61.177,3.188,1289
2026-07-05T15:00:00.331000+00:00,11326,5,61.22,3.219,1289
2026-07-05T15:00:05.335000+00:00,11326,5,61.318,3.246,1289
2026-07-05T15:00:06.620000+00:00,11326,5,61.314,3.285,1289
2026-07-05T15:00:12.339000+00:00,11326,5,61.294,3.23,1289
2026-07-05T15:00:13.710000+00:00,11326,5,61.308,3.242,1289
2026-07-05T15:00:15.835000+00:00,11326,5,61.384,3.303,1289
2026-07-05T15:00:16.678000+00:00,11326,5,74.708,3.325,1289
2026-07-05T15:00:21.433000+00:00,11326,5,61.273,3.384,1289
2026-07-05T15:00:24.727000+00:00,11326,5,61.171,3.398,1289
2026-07-05T15:00:28.051000+00:00,11326,5,61.19,3.384,1289
2026-07-05T15:00:32.209000+00:00,11326,5,61.371,3.414,1289
2026-07-05T15:00:38.220000+00:00,11326,5,61.216,3.293,1289
2026-07-05T15:00:42.059000+00:00,11326,5,61.276,3.375,1289
2026-07-05T15:00:46.443000+00:00,11326,5,61.493,3.445,1289
2026-07-05T15:00:47.751000+00:00,11326,5,61.555,3.454,1289
2026-07-05T15:00:52.615000+00:00,11326,5,61.655,3.269,1289
2026-07-05T15:00:58.092000+00:00,11326,5,61.648,3.169,1289
2026-07-05T15:01:03.609000+00:00,11326,5,61.688,3.247,1289
2026-07-05T15:01:07.570000+00:00,11326,5,61.674,3.261,1289
2026-07-05T15:01:11.491000+00:00,11326,5,61.781,3.219,1289
2026-07-05T15:01:14.060000+00:00,11326,5,61.854,3.27,1289
2026-07-05T15:01:16.641000+00:00,11326,5,61.924,3.308,1289
2026-07-05T15:01:20.379000+00:00,11326,5,62.175,3.287,1289
2026-07-05T15:01:24.999000+00:00,11326,5,62.197,3.226,1289
2026-07-05T15:01:27.415000+00:00,11326,5,62.224000000000004,3.246,1289
2026-07-05T15:01:29.839000+00:00,11326,5,62.274,3.258,1289
2026-07-05T15:01:31.896000+00:00,11326,5,62.32,3.285,1289
2026-07-05T15:01:34.910000+00:00,11326,5,62.418,3.301,1289
2026-07-05T15:01:40.017000+00:00,11326,5,62.481,3.405,1289
2026-07-05T15:01:41.356000+00:00,11326,5,62.469,3.456,1289
2026-07-05T15:01:46.929000+00:00,11326,5,62.426,3.431,1289
2026-07-05T15:01:48.333000+00:00,11326,5,62.47,3.466,1289
2026-07-05T15:01:50.413000+00:00,11326,5,62.531,3.519,1289
2026-07-05T15:01:51.269000+00:00,11326,5,62.532,3.533,1289
2026-07-05T15:01:56.066000+00:00,11326,5,62.424,3.604,1289
2026-07-05T15:01:59.281000+00:00,11326,5,62.325,3.631,1289
2026-07-05T15:02:02.728000+00:00,11326,5,62.312,3.608,1289
2026-07-05T15:02:06.718000+00:00,11326,5,62.497,3.632,1289
2026-07-05T15:02:12.740000+00:00,11326,5,62.309,3.548,1289
2026-07-05T15:02:16.600000+00:00,11326,5,62.399,3.611,1289
2026-07-05T15:02:20.917000+00:00,11326,5,62.659,3.661,1289
2026-07-05T15:02:22.239000+00:00,11326,5,62.758,3.684,1289
2026-07-05T15:02:27.174000+00:00,11326,5,62.768,3.672,1289
2026-07-05T15:02:32.695000+00:00,11326,5,62.841,3.602,1289
2026-07-05T15:02:38.214000+00:00,11326,5,62.846000000000004,3.736,1289
2026-07-05T15:02:42.184000+00:00,11326,5,62.898,3.79,1289
2026-07-05T15:02:46.061000+00:00,11326,5,62.974000000000004,3.697,1289
2026-07-05T15:02:48.652000+00:00,11326,5,63.083,3.755,1289
2026-07-05T15:02:51.236000+00:00,11326,5,63.192,3.803,1289
2026-07-05T15:02:54.922000+00:00,11326,5,63.325,3.703,1289
2026-07-05T15:02:59.472000+00:00,11326,5,63.265,3.631,1289
2026-07-05T15:03:01.923000+00:00,11326,5,63.267,3.658,1289
2026-07-05T15:03:04.332000+00:00,11326,5,63.292,3.69,1289
2026-07-05T15:03:06.355000+00:00,11326,5,63.324,3.731,1289
2026-07-05T15:03:09.449000+00:00,11326,5,63.39,3.716,1289
2026-07-05T15:03:14.460000+00:00,11326,5,63.397,3.758,1289
2026-07-05T15:03:15.808000+00:00,11326,5,63.371,3.804,1289
2026-07-05T15:03:21.376000+00:00,11326,5,63.4,3.728,1289
2026-07-05T15:03:22.792000+00:00,11326,5,63.473,3.763,1289
2026-07-05T15:03:24.914000+00:00,11326,5,63.578,3.782,1289
2026-07-05T15:03:25.798000+00:00,11326,5,63.59,3.793,1289
2026-07-05T15:03:30.548000+00:00,11326,5,63.452,3.868,1289
2026-07-05T15:03:33.832000+00:00,11326,5,63.331,3.904,1289
2026-07-05T15:03:37.148000+00:00,11326,5,63.298,3.894,1289
2026-07-05T15:03:41.258000+00:00,11326,5,63.519,3.939,1289
2026-07-05T15:03:47.311000+00:00,11326,5,63.499,3.82,1289
2026-07-05T15:03:51.169000+00:00,11326,5,63.585,3.883,1289
2026-07-05T15:03:55.726000+00:00,11326,5,63.826,3.986,1289
2026-07-05T15:03:56.864000+00:00,11326,5,63.907,4.008,1289
2026-07-05T15:04:01.860000+00:00,11326,5,64.195,3.977,1289
2026-07-05T15:04:08.325000+00:00,11326,5,65.19200000000001,4.964,1289
2026-07-05T15:04:17.789000+00:00,11326,5,69.15,5.019,1289
2026-07-05T15:04:23.368000+00:00,11326,5,70.761,3.51,1289
2026-07-05T15:04:31.801000+00:00,11326,5,75.437,2.771,1289
2026-07-05T15:04:35.582000+00:00,11326,5,76.642,3.251,1289
2026-07-05T15:04:38.437000+00:00,11326,5,77.066,3.274,1289
2026-07-05T15:04:42.708000+00:00,11326,5,77.868,3.438,1289
2026-07-05T15:04:47.553000+00:00,11326,5,78.077,3.301,1289
2026-07-05T15:04:50.237000+00:00,11326,5,78.334,3.202,1289
2026-07-05T15:04:52.989000+00:00,11326,5,78.679,3.066,1289
2026-07-05T15:04:55.227000+00:00,11326,5,78.904,2.896,1289
2026-07-05T15:04:59.339000+00:00,11326,5,79.958,3.362,1289
2026-07-05T15:05:06.093000+00:00,11326,5,81.803,4.628,1289
2026-07-05T15:05:07.552000+00:00,11326,5,81.945,4.67,1289
2026-07-05T15:05:13.922000+00:00,11326,5,82.694,5.057,1289
2026-07-05T15:05:15.750000+00:00,11326,5,83.092,5.442,1289
2026-07-05T15:05:18.554000+00:00,11326,5,83.895,4.923,1289
2026-07-05T15:05:19.798000+00:00,11326,5,84.291,4.276,1289
2026-07-05T15:05:26.565000+00:00,11326,5,86.172,4.509,1289
2026-07-05T15:05:30.856000+00:00,11326,5,87.05799999999999,4.864,1289
2026-07-05T15:05:34.636000+00:00,11326,5,86.752,4.326,1289
2026-07-05T15:05:38.770000+00:00,11326,5,84.97,4.355,1289
2026-07-05T15:05:44.794000+00:00,11326,5,82.339,4.311,1289
2026-07-05T15:05:48.622000+00:00,11326,5,80.821,4.347,1289
2026-07-05T15:05:52.960000+00:00,11326,5,79.754,4.43,1289
2026-07-05T15:05:54.290000+00:00,11326,5,78.938,4.425,1289
2026-07-05T15:05:59.216000+00:00,11326,5,77.311,4.393,1289
2026-07-05T15:06:04.601000+00:00,11326,5,75.303,4.384,1289
2026-07-05T15:06:10.013000+00:00,11326,5,72.303,4.442,1289
2026-07-05T15:06:13.929000+00:00,11326,5,70.29599999999999,4.459,1289
2026-07-05T15:06:17.910000+00:00,11326,5,66.722,4.503,1289
2026-07-05T15:06:20.541000+00:00,11326,5,65.915,4.595,1289
2026-07-05T15:06:23.092000+00:00,11326,5,65.631,4.673,1289
2026-07-05T15:06:26.773000+00:00,11326,5,65.186,4.571,1289
2026-07-05T15:06:31.380000+00:00,11326,5,65.031,4.569,1289
2026-07-05T15:06:33.771000+00:00,11326,5,64.917,4.621,1289
2026-07-05T15:06:36.183000+00:00,11326,5,64.894,4.682,1289
2026-07-05T15:06:38.216000+00:00,11326,5,64.959,4.747,1289
2026-07-05T15:06:41.323000+00:00,11326,5,64.949,4.786,1289
2026-07-05T15:06:46.376000+00:00,11326,5,65.243,4.89,1289
2026-07-05T15:06:47.682000+00:00,11326,5,65.336,4.95,1289
2026-07-05T15:06:53.275000+00:00,11326,5,65.30199999999999,4.853,1289
2026-07-05T15:06:54.662000+00:00,11326,5,65.306,4.859,1289
2026-07-05T15:06:56.761000+00:00,11326,5,65.375,4.882,1289
2026-07-05T15:06:57.632000+00:00,11326,5,65.388,4.891,1289
2026-07-05T15:07:02.338000+00:00,11326,5,65.372,4.997,1289
