meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1284,11280,2026-05-03T17:23:48+00:00,,11.0,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11280,2026-05-03T17:24:00+00:00,,11.0,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1284,11280,2026-05-03T17:24:01+00:00,,11.0,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11280,2026-05-03T17:24:04+00:00,,11.0,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1284,11280,2026-05-03T17:24:07+00:00,,11.0,SafetyCar,,,,,SAFETY CAR IN THIS LAP
1284,11280,2026-05-03T17:25:33+00:00,,11.0,Flag,CLEAR,Track,,,TRACK CLEAR
1284,11280,2026-05-03T17:26:21+00:00,,12.0,Other,,,,,OVERTAKE ENABLED
1284,11280,2026-05-03T17:27:32+00:00,,12.0,Other,,,,,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14
1284,11280,2026-05-03T17:28:47+00:00,,13.0,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1284,11280,2026-05-03T17:29:51+00:00,,14.0,Other,,,,,TURN 11 INCIDENT INVOLVING CARS 41 (LIN) AND 11 (PER) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
1284,11280,2026-05-03T17:29:59+00:00,,14.0,Other,,,,,CAR 11 (PER) TIME 1:36.951 DELETED - TRACK LIMITS AT TURN 11 LAP 12 13:27:01
1284,11280,2026-05-03T17:32:23+00:00,,16.0,Other,,,,,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 41 (LIN) AND 11 (PER) REVIEWED NO FURTHER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK
1284,11280,2026-05-03T17:32:29+00:00,,16.0,Flag,YELLOW,Sector,19.0,,YELLOW IN TRACK SECTOR 19
1284,11280,2026-05-03T17:32:33+00:00,,16.0,Flag,CLEAR,Sector,19.0,,CLEAR IN TRACK SECTOR 19
1284,11280,2026-05-03T17:33:10+00:00,,16.0,Other,,,,,INCIDENT INVOLVING CAR 3 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT
1284,11280,2026-05-03T17:34:04+00:00,,17.0,Other,,,,,INCIDENT INVOLVING CAR 31 (OCO) NOTED - YELLOW FLAG INFRINGEMENT
1284,11280,2026-05-03T17:34:12+00:00,,17.0,Other,,,,,INCIDENT INVOLVING CAR 23 (ALB) NOTED - YELLOW FLAG INFRINGEMENT
