date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-05-03T17:41:01.601000+00:00,11280,1284,39.131,4.257,11
2026-05-03T17:41:05.244000+00:00,11280,1284,39.376,4.266,11
2026-05-03T17:41:10.611000+00:00,11280,1284,39.558,4.243,11
2026-05-03T17:41:13.887000+00:00,11280,1284,39.634,4.305,11
2026-05-03T17:41:17.314000+00:00,11280,1284,39.666,4.392,11
2026-05-03T17:41:20.069000+00:00,11280,1284,39.651,4.581,11
2026-05-03T17:41:23.538000+00:00,11280,1284,39.647,4.829,11
2026-05-03T17:41:27.694000+00:00,11280,1284,39.857,4.834,11
2026-05-03T17:41:33.350000+00:00,11280,1284,40.139,4.733,11
2026-05-03T17:41:37.241000+00:00,11280,1284,40.345,4.691,11
2026-05-03T17:41:41.772000+00:00,11280,1284,40.688,4.869,11
2026-05-03T17:41:46.639000+00:00,11280,1284,40.825,4.781,11
2026-05-03T17:41:50.927000+00:00,11280,1284,40.914,4.819,11
2026-05-03T17:41:55.443000+00:00,11280,1284,40.938,4.968,11
2026-05-03T17:41:59.654000+00:00,11280,1284,40.929,5.181,11
2026-05-03T17:42:01.914000+00:00,11280,1284,41.053,5.115,11
2026-05-03T17:42:06.372000+00:00,11280,1284,41.18,4.977,11
2026-05-03T17:42:09.610000+00:00,11280,1284,41.349,5.039,11
2026-05-03T17:42:12.753000+00:00,11280,1284,41.427,4.923,11
2026-05-03T17:42:13.462000+00:00,11280,1284,41.418,4.837,11
2026-05-03T17:42:16.396000+00:00,11280,1284,41.352,4.581,11
2026-05-03T17:42:18.596000+00:00,11280,1284,41.431,4.505,11
2026-05-03T17:42:23.266000+00:00,11280,1284,41.68,4.534,11
2026-05-03T17:42:27.539000+00:00,11280,1284,41.942,4.608,11
2026-05-03T17:42:31.719000+00:00,11280,1284,42.204,4.692,11
2026-05-03T17:42:35.452000+00:00,11280,1284,42.51,4.599,11
2026-05-03T17:42:37.951000+00:00,11280,1284,42.676,4.622,11
2026-05-03T17:42:41.630000+00:00,11280,1284,42.887,4.621,11
2026-05-03T17:42:46.945000+00:00,11280,1284,42.988,4.647,11
2026-05-03T17:42:50.202000+00:00,11280,1284,43.013,4.684,11
2026-05-03T17:42:53.595000+00:00,11280,1284,43.036,4.722,11
2026-05-03T17:42:56.387000+00:00,11280,1284,43.056,4.83,11
2026-05-03T17:42:59.861000+00:00,11280,1284,43.081,5.079,11
2026-05-03T17:43:03.986000+00:00,11280,1284,43.283,5.072,11
2026-05-03T17:43:09.611000+00:00,11280,1284,43.431,4.988,11
2026-05-03T17:43:13.440000+00:00,11280,1284,43.706,5.011,11
2026-05-03T17:43:17.908000+00:00,11280,1284,43.923,5.104,11
2026-05-03T17:43:22.752000+00:00,11280,1284,43.993,5.009,11
2026-05-03T17:43:27.035000+00:00,11280,1284,44.069,5.029,11
2026-05-03T17:43:31.551000+00:00,11280,1284,44.089,5.11,11
2026-05-03T17:43:35.723000+00:00,11280,1284,44.085,5.264,11
2026-05-03T17:43:38.098000+00:00,11280,1284,44.25,5.268,11
2026-05-03T17:43:42.613000+00:00,11280,1284,44.376,5.25,11
2026-05-03T17:43:45.821000+00:00,11280,1284,44.543,5.338,11
2026-05-03T17:43:49.010000+00:00,11280,1284,44.625,5.214,11
2026-05-03T17:43:49.726000+00:00,11280,1284,,5.139,11
2026-05-03T17:43:52.719000+00:00,11280,1284,44.619,4.97,11
2026-05-03T17:43:55.028000+00:00,11280,1284,44.825,4.968,11
2026-05-03T17:43:59.702000+00:00,11280,1284,45.094,5.097,11
2026-05-03T17:44:03.944000+00:00,11280,1284,45.313,5.176,11
2026-05-03T17:44:08.143000+00:00,11280,1284,45.56,5.281,11
2026-05-03T17:44:11.869000+00:00,11280,1284,45.864,5.26,11
2026-05-03T17:44:14.424000+00:00,11280,1284,46.127,5.302,11
2026-05-03T17:44:18.163000+00:00,11280,1284,46.42,5.371,11
2026-05-03T17:44:23.453000+00:00,11280,1284,46.509,5.332,11
2026-05-03T17:44:26.719000+00:00,11280,1284,46.582,5.415,11
2026-05-03T17:44:30.135000+00:00,11280,1284,46.613,5.458,11
2026-05-03T17:44:32.902000+00:00,11280,1284,46.6,5.537,11
2026-05-03T17:44:36.342000+00:00,11280,1284,46.595,5.761,11
2026-05-03T17:44:40.453000+00:00,11280,1284,46.817,5.826,11
2026-05-03T17:44:46.218000+00:00,11280,1284,47.058,5.862,11
2026-05-03T17:44:50.046000+00:00,11280,1284,47.178,5.925,11
2026-05-03T17:44:54.633000+00:00,11280,1284,47.46,6.14,11
2026-05-03T17:44:59.463000+00:00,11280,1284,47.522,6.062,11
2026-05-03T17:45:03.725000+00:00,11280,1284,47.601,6.088,11
2026-05-03T17:45:08.318000+00:00,11280,1284,47.638,6.168,11
2026-05-03T17:45:12.407000+00:00,11280,1284,47.65,6.311,11
2026-05-03T17:45:14.735000+00:00,11280,1284,47.776,6.26,11
2026-05-03T17:45:19.251000+00:00,11280,1284,47.906,6.236,11
2026-05-03T17:45:22.454000+00:00,11280,1284,48.073,6.294,11
2026-05-03T17:45:25.626000+00:00,11280,1284,48.153,6.148,11
2026-05-03T17:45:26.313000+00:00,11280,1284,48.144,6.058,11
2026-05-03T17:45:29.267000+00:00,11280,1284,48.078,5.804,11
2026-05-03T17:45:31.532000+00:00,11280,1284,48.214,5.74,11
2026-05-03T17:45:36.220000+00:00,11280,1284,48.544,5.907,11
2026-05-03T17:45:40.435000+00:00,11280,1284,48.727,5.921,11
2026-05-03T17:45:44.618000+00:00,11280,1284,48.992,6.068,11
2026-05-03T17:45:48.331000+00:00,11280,1284,49.255,6.023,11
2026-05-03T17:45:50.831000+00:00,11280,1284,49.456,6.043,11
2026-05-03T17:45:54.588000+00:00,11280,1284,49.691,6.088,11
2026-05-03T17:45:59.864000+00:00,11280,1284,49.754,6.064,11
2026-05-03T17:46:03.083000+00:00,11280,1284,49.807,6.129,11
2026-05-03T17:46:06.489000+00:00,11280,1284,49.845,6.182,11
2026-05-03T17:46:09.317000+00:00,11280,1284,49.854,6.304,11
2026-05-03T17:46:12.786000+00:00,11280,1284,49.881,6.569,11
2026-05-03T17:46:16.958000+00:00,11280,1284,50.123,6.678,11
2026-05-03T17:46:22.630000+00:00,11280,1284,50.27,6.649,11
2026-05-03T17:46:26.505000+00:00,11280,1284,50.467,6.656,11
2026-05-03T17:46:31.036000+00:00,11280,1284,50.712,6.751,11
2026-05-03T17:46:35.875000+00:00,11280,1284,50.775,6.613,11
2026-05-03T17:46:40.125000+00:00,11280,1284,50.831,6.626,11
2026-05-03T17:46:44.641000+00:00,11280,1284,50.881,6.695,11
2026-05-03T17:46:48.891000+00:00,11280,1284,50.915,6.85,11
2026-05-03T17:46:51.203000+00:00,11280,1284,51.122,6.821,11
2026-05-03T17:46:55.634000+00:00,11280,1284,51.205,6.749,11
2026-05-03T17:46:58.837000+00:00,11280,1284,51.332,6.781,11
2026-05-03T17:47:01.970000+00:00,11280,1284,51.403,6.606,11
2026-05-03T17:47:02.673000+00:00,11280,1284,51.404,6.52,11
2026-05-03T17:47:05.642000+00:00,11280,1284,51.394,6.296,11
2026-05-03T17:47:07.970000+00:00,11280,1284,51.603,6.328,11
2026-05-03T17:47:12.596000+00:00,11280,1284,51.783,6.424,11
2026-05-03T17:47:16.874000+00:00,11280,1284,51.931,6.48,11
2026-05-03T17:47:21.087000+00:00,11280,1284,52.2,6.627,11
2026-05-03T17:47:24.716000+00:00,11280,1284,52.413,6.546,11
2026-05-03T17:47:27.253000+00:00,11280,1284,52.667,6.604,11
2026-05-03T17:47:30.987000+00:00,11280,1284,52.96,6.673,11
2026-05-03T17:47:36.248000+00:00,11280,1284,52.959,6.656,11
2026-05-03T17:47:39.514000+00:00,11280,1284,53.016,6.732,11
2026-05-03T17:47:42.951000+00:00,11280,1284,53.056,6.782,11
2026-05-03T17:47:45.764000+00:00,11280,1284,53.086,6.898,11
2026-05-03T17:47:49.248000+00:00,11280,1284,53.134,7.162,11
2026-05-03T17:47:53.404000+00:00,11280,1284,53.29,7.253,11
2026-05-03T17:47:59.139000+00:00,11280,1284,53.491,7.181,11
2026-05-03T17:48:02.951000+00:00,11280,1284,53.598,7.22,11
2026-05-03T17:48:07.607000+00:00,11280,1284,53.849,7.417,11
2026-05-03T17:48:12.514000+00:00,11280,1284,54.021,7.312,11
2026-05-03T17:48:16.786000+00:00,11280,1284,54.094,,11
2026-05-03T17:48:21.310000+00:00,11280,1284,54.158,7.39,11
2026-05-03T17:48:25.637000+00:00,11280,1284,54.234,7.554,11
2026-05-03T17:48:27.919000+00:00,11280,1284,54.453,7.533,11
2026-05-03T17:48:32.314000+00:00,11280,1284,54.491,7.43,11
2026-05-03T17:48:35.548000+00:00,11280,1284,54.659,7.507,11
2026-05-03T17:48:38.673000+00:00,11280,1284,54.744,7.303,11
2026-05-03T17:48:39.408000+00:00,11280,1284,54.752,7.214,11
2026-05-03T17:48:42.408000+00:00,11280,1284,54.771,6.982,11
2026-05-03T17:48:44.658000+00:00,11280,1284,54.88,6.953,11
2026-05-03T17:48:49.283000+00:00,11280,1284,55.109,7.087,11
2026-05-03T17:48:53.533000+00:00,11280,1284,55.313,7.138,11
2026-05-03T17:48:57.736000+00:00,11280,1284,55.561,7.243,11
2026-05-03T17:49:01.351000+00:00,11280,1284,55.762,7.186,11
2026-05-03T17:49:03.914000+00:00,11280,1284,55.977,7.241,11
2026-05-03T17:49:07.570000+00:00,11280,1284,56.179,7.274,11
2026-05-03T17:49:12.918000+00:00,11280,1284,56.299,7.319,11
2026-05-03T17:49:16.178000+00:00,11280,1284,56.373,7.389,11
2026-05-03T17:49:19.616000+00:00,11280,1284,56.414,7.428,11
2026-05-03T17:49:22.386000+00:00,11280,1284,56.434,7.517,11
2026-05-03T17:49:25.835000+00:00,11280,1284,56.473,7.765,11
2026-05-03T17:49:29.959000+00:00,11280,1284,56.637,7.838,11
2026-05-03T17:49:35.601000+00:00,11280,1284,56.789,7.785,11
2026-05-03T17:49:39.421000+00:00,11280,1284,56.965,7.764,11
2026-05-03T17:49:43.854000+00:00,11280,1284,57.184,7.761,11
2026-05-03T17:49:48.803000+00:00,11280,1284,57.255,7.625,11
2026-05-03T17:49:53.001000+00:00,11280,1284,57.327,7.639,11
2026-05-03T17:49:57.531000+00:00,11280,1284,57.382,7.716,11
2026-05-03T17:50:01.783000+00:00,11280,1284,57.44,7.879,11
2026-05-03T17:50:04.095000+00:00,11280,1284,57.613,7.868,11
2026-05-03T17:50:08.595000+00:00,11280,1284,57.737,7.81,11
2026-05-03T17:50:11.861000+00:00,11280,1284,57.889,22.166,11
2026-05-03T17:50:14.955000+00:00,11280,1284,57.967,,11
2026-05-03T17:50:15.720000+00:00,11280,1284,57.971,7.657,11
2026-05-03T17:50:18.673000+00:00,11280,1284,57.965,,11
2026-05-03T17:50:20.837000+00:00,11280,1284,58.069,,11
2026-05-03T17:50:25.613000+00:00,11280,1284,58.343,2.248,11
2026-05-03T17:50:29.802000+00:00,11280,1284,58.458,2.075,11
2026-05-03T17:50:33.996000+00:00,11280,1284,58.658,2.129,11
2026-05-03T17:50:37.684000+00:00,11280,1284,58.903,2.288,11
2026-05-03T17:50:40.138000+00:00,11280,1284,59.093,2.458,11
2026-05-03T17:50:43.873000+00:00,11280,1284,59.348,2.611,11
2026-05-03T17:50:49.162000+00:00,11280,1284,59.246,2.983,11
2026-05-03T17:50:52.391000+00:00,11280,1284,59.287,3.047,11
2026-05-03T17:50:55.787000+00:00,11280,1284,59.307,3.076,11
2026-05-03T17:50:58.588000+00:00,11280,1284,59.303,3.161,11
2026-05-03T17:51:02.068000+00:00,11280,1284,59.323,3.28,11
2026-05-03T17:51:06.177000+00:00,11280,1284,59.539,3.387,11
2026-05-03T17:51:11.896000+00:00,11280,1284,46.42,3.673,11
2026-05-03T17:51:17.380000+00:00,11280,1284,46.58,3.91,11
2026-05-03T17:51:20.218000+00:00,11280,1284,46.811,4.072,11
2026-05-03T17:51:25.063000+00:00,11280,1284,46.802,4.251,11
2026-05-03T17:51:29.341000+00:00,11280,1284,46.85,4.281,11
2026-05-03T17:51:33.870000+00:00,11280,1284,46.87,4.351,11
2026-05-03T17:51:38.110000+00:00,11280,1284,46.863,4.473,11
2026-05-03T17:51:40.433000+00:00,11280,1284,46.998,4.501,11
2026-05-03T17:51:44.918000+00:00,11280,1284,47.059,4.597,11
2026-05-03T17:51:48.218000+00:00,11280,1284,47.249,4.838,11
2026-05-03T17:51:51.359000+00:00,11280,1284,47.326,4.938,11
2026-05-03T17:51:52.078000+00:00,11280,1284,55.852,4.949,11
2026-05-03T17:51:55.031000+00:00,11280,1284,47.307,4.99,11
2026-05-03T17:51:57.296000+00:00,11280,1284,47.38,5.159,11
2026-05-03T17:52:01.968000+00:00,11280,1284,47.592,5.4,11
2026-05-03T17:52:06.249000+00:00,11280,1284,47.814,5.366,11
2026-05-03T17:52:10.453000+00:00,11280,1284,47.988,5.411,11
2026-05-03T17:52:14.057000+00:00,11280,1284,48.086,5.506,11
2026-05-03T17:52:16.661000+00:00,11280,1284,48.257,5.655,11
2026-05-03T17:52:20.346000+00:00,11280,1284,48.461,5.772,11
2026-05-03T17:52:25.784000+00:00,11280,1284,48.707,6.021,11
2026-05-03T17:52:29.053000+00:00,11280,1284,48.797,6.113,11
2026-05-03T17:52:32.475000+00:00,11280,1284,48.826,6.198,11
2026-05-03T17:52:35.283000+00:00,11280,1284,48.801,6.314,11
2026-05-03T17:52:38.742000+00:00,11280,1284,48.789,6.508,11
2026-05-03T17:52:42.927000+00:00,11280,1284,45.109,6.754,11
2026-05-03T17:52:48.552000+00:00,11280,1284,45.14,6.798,11
2026-05-03T17:52:52.536000+00:00,11280,1284,45.456,7.109,11
2026-05-03T17:52:57.114000+00:00,11280,1284,45.763,7.376,11
2026-05-03T17:53:02.069000+00:00,11280,1284,45.919,7.518,11
2026-05-03T17:53:06.359000+00:00,11280,1284,46.011,7.618,11
2026-05-03T17:53:10.875000+00:00,11280,1284,46.005,7.737,11
2026-05-03T17:53:15.125000+00:00,11280,1284,46.023,7.915,11
2026-05-03T17:53:17.453000+00:00,11280,1284,46.142,8.023,11
2026-05-03T17:53:21.906000+00:00,11280,1284,46.107,8.943,11
2026-05-03T17:53:25.125000+00:00,11280,1284,46.253,8.928,11
2026-05-03T17:53:28.297000+00:00,11280,1284,45.862,,11
2026-05-03T17:53:29+00:00,11280,1284,46.214,3.968,11
2026-05-03T17:53:31.922000+00:00,11280,1284,45.558,8.193,11
2026-05-03T17:53:34.594000+00:00,11280,1284,45.586,8.223,11
2026-05-03T17:53:38.819000+00:00,11280,1284,45.714,8.36,11
2026-05-03T17:53:43.151000+00:00,11280,1284,45.998,8.489,11
2026-05-03T17:53:47.371000+00:00,11280,1284,46.266,8.6,11
2026-05-03T17:53:51.083000+00:00,11280,1284,46.541,8.769,11
2026-05-03T17:53:53.587000+00:00,11280,1284,46.783,8.865,11
2026-05-03T17:53:57.245000+00:00,11280,1284,46.917,8.935,11
2026-05-03T17:54:02.603000+00:00,11280,1284,47.289,9.097,11
2026-05-03T17:54:05.895000+00:00,11280,1284,47.421,9.151,11
2026-05-03T17:54:09.287000+00:00,11280,1284,47.602,9.228,11
2026-05-03T17:54:12.086000+00:00,11280,1284,47.84,9.332,11
2026-05-03T17:54:15.551000+00:00,11280,1284,48.099,9.513,11
2026-05-03T17:54:19.719000+00:00,11280,1284,48.496,9.663,11
2026-05-03T17:54:25.373000+00:00,11280,1284,48.717,9.698,11
2026-05-03T17:54:29.396000+00:00,11280,1284,48.979,9.858,11
2026-05-03T17:54:33.718000+00:00,11280,1284,49.202,9.901,11
2026-05-03T17:54:38.653000+00:00,11280,1284,49.406,9.931,11
2026-05-03T17:54:42.907000+00:00,11280,1284,49.487,9.967,11
2026-05-03T17:54:47.422000+00:00,11280,1284,49.551,10.097,11
2026-05-03T17:54:51.672000+00:00,11280,1284,49.603,10.311,11
2026-05-03T17:54:53.860000+00:00,11280,1284,49.66,10.309,11
2026-05-03T17:54:58.860000+00:00,11280,1284,50.145,10.794,11
2026-05-03T17:55:02.141000+00:00,11280,1284,50.42,10.994,11
2026-05-03T17:55:36.001000+00:00,11280,1284,70.92699999999999,12.231,11
2026-05-03T17:55:40.486000+00:00,11280,1284,71.444,12.713,11
2026-05-03T17:55:44.636000+00:00,11280,1284,71.572,12.959,11
2026-05-03T17:55:48.332000+00:00,11280,1284,71.812,13.085,11
2026-05-03T17:55:50.818000+00:00,11280,1284,72.097,13.165,11
2026-05-03T17:55:54.402000+00:00,11280,1284,72.237,13.209,11
2026-05-03T17:55:59.601000+00:00,11280,1284,72.399,13.265,11
2026-05-03T17:56:02.804000+00:00,11280,1284,72.42099999999999,13.309,11
2026-05-03T17:56:06.187000+00:00,11280,1284,72.478,13.356,11
2026-05-03T17:56:08.918000+00:00,11280,1284,72.53,13.376,11
2026-05-03T17:56:12.351000+00:00,11280,1284,72.628,13.412,11
2026-05-03T17:56:16.407000+00:00,11280,1284,72.724,13.389,11
2026-05-03T17:56:21.907000+00:00,11280,1284,72.857,13.318,11
2026-05-03T17:56:25.594000+00:00,11280,1284,72.94,13.301,11
2026-05-03T17:56:30+00:00,11280,1284,73.109,13.406,11
2026-05-03T17:56:34.719000+00:00,11280,1284,73.164,13.282,11
2026-05-03T17:56:38.907000+00:00,11280,1284,73.19200000000001,13.292,11
2026-05-03T17:56:43.407000+00:00,11280,1284,73.201,13.243,11
2026-05-03T17:56:47.646000+00:00,11280,1284,73.248,13.247,11
2026-05-03T17:56:50.001000+00:00,11280,1284,73.362,13.172,11
2026-05-03T17:56:54.285000+00:00,11280,1284,73.408,13.114,11
2026-05-03T17:56:57.351000+00:00,11280,1284,73.419,13.15,11
2026-05-03T17:57:00.421000+00:00,11280,1284,73.42099999999999,13.086,11
2026-05-03T17:57:01.151000+00:00,11280,1284,73.389,13.018,11
2026-05-03T17:57:04.013000+00:00,11280,1284,73.239,12.762,11
2026-05-03T17:57:06.169000+00:00,11280,1284,73.376,12.683,11
2026-05-03T17:57:10.696000+00:00,11280,1284,73.472,12.767,11
2026-05-03T17:57:14.767000+00:00,11280,1284,73.497,12.797,11
2026-05-03T17:57:18.908000+00:00,11280,1284,73.708,13.048,11
2026-05-03T17:57:22.486000+00:00,11280,1284,73.946,13.155,11
2026-05-03T17:57:24.939000+00:00,11280,1284,74.152,13.128,11
2026-05-03T17:57:28.502000+00:00,11280,1284,74.236,13.064,11
2026-05-03T17:57:33.673000+00:00,11280,1284,74.389,13.102,11
2026-05-03T17:57:36.892000+00:00,11280,1284,74.419,13.147,11
2026-05-03T17:57:40.283000+00:00,11280,1284,74.483,13.201,11
2026-05-03T17:57:43.117000+00:00,11280,1284,74.618,13.323,11
2026-05-03T17:57:46.670000+00:00,11280,1284,74.783,13.482,11
2026-05-03T17:57:50.768000+00:00,11280,1284,74.972,13.518,11
2026-05-03T17:57:56.206000+00:00,11280,1284,75.03,13.407,11
2026-05-03T17:58:00.058000+00:00,11280,1284,75.239,13.496,11
2026-05-03T17:58:04.480000+00:00,11280,1284,75.446,13.636,11
2026-05-03T17:58:09.246000+00:00,11280,1284,75.512,13.576,11
2026-05-03T17:58:13.512000+00:00,11280,1284,75.586,13.608,11
2026-05-03T17:58:18.043000+00:00,11280,1284,75.661,13.644,11
2026-05-03T17:58:22.298000+00:00,11280,1284,75.773,13.721,11
2026-05-03T17:58:24.625000+00:00,11280,1284,75.881,13.718,11
2026-05-03T17:58:29.023000+00:00,11280,1284,75.985,13.71,11
2026-05-03T17:58:32.601000+00:00,11280,1284,76.003,13.794,11
2026-05-03T17:58:35.288000+00:00,11280,1284,76.03399999999999,13.774,11
2026-05-03T17:58:36.100000+00:00,11280,1284,76.026,13.738,11
2026-05-03T17:58:39.053000+00:00,11280,1284,76.01,13.657,11
2026-05-03T17:58:41.288000+00:00,11280,1284,76.15299999999999,13.683,11
2026-05-03T17:58:45.866000+00:00,11280,1284,76.301,13.76,11
2026-05-03T17:58:49.944000+00:00,11280,1284,76.422,13.775,11
2026-05-03T17:58:54.100000+00:00,11280,1284,76.66,14.032,11
2026-05-03T17:58:57.710000+00:00,11280,1284,76.92699999999999,14.087,11
2026-05-03T17:59:00.152000+00:00,11280,1284,77.095,14.081,11
2026-05-03T17:59:03.710000+00:00,11280,1284,77.166,14.115,11
2026-05-03T17:59:09.051000+00:00,11280,1284,77.40899999999999,14.085,11
2026-05-03T17:59:12.297000+00:00,11280,1284,77.483,14.148,11
2026-05-03T17:59:15.686000+00:00,11280,1284,77.549,14.218,11
2026-05-03T17:59:18.488000+00:00,11280,1284,77.669,14.342,11
2026-05-03T17:59:22.028000+00:00,11280,1284,77.854,14.536,11
2026-05-03T17:59:26.159000+00:00,11280,1284,78.187,14.622,11
2026-05-03T17:59:31.713000+00:00,11280,1284,78.352,14.552,11
2026-05-03T17:59:35.517000+00:00,11280,1284,78.48400000000001,14.574,11
2026-05-03T17:59:39.927000+00:00,11280,1284,78.719,14.701,11
2026-05-03T17:59:44.675000+00:00,11280,1284,78.785,14.558,11
2026-05-03T17:59:48.951000+00:00,11280,1284,78.868,14.594,11
2026-05-03T17:59:53.453000+00:00,11280,1284,78.922,14.633,11
2026-05-03T17:59:57.705000+00:00,11280,1284,79.015,14.754,11
2026-05-03T18:00:00.017000+00:00,11280,1284,79.158,14.699,11
2026-05-03T18:00:04.361000+00:00,11280,1284,79.26,14.648,11
2026-05-03T18:00:07.564000+00:00,11280,1284,79.331,14.773,11
2026-05-03T18:00:10.783000+00:00,11280,1284,79.379,14.781,11
2026-05-03T18:00:11.392000+00:00,11280,1284,79.35900000000001,14.739,11
2026-05-03T18:00:14.330000+00:00,11280,1284,79.26,14.614,11
2026-05-03T18:00:16.486000+00:00,11280,1284,79.356,14.54,11
2026-05-03T18:00:21.080000+00:00,11280,1284,79.508,14.589,11
2026-05-03T18:00:25.145000+00:00,11280,1284,79.56,14.538,11
2026-05-03T18:00:29.319000+00:00,11280,1284,79.793,14.79,11
2026-05-03T18:00:32.883000+00:00,11280,1284,80.017,14.736,11
2026-05-03T18:00:35.319000+00:00,11280,1284,80.237,14.699,11
2026-05-03T18:00:38.910000+00:00,11280,1284,80.339,14.65,11
2026-05-03T18:00:44.108000+00:00,11280,1284,80.424,15.264,11
2026-05-03T18:00:47.296000+00:00,11280,1284,80.46000000000001,15.156,11
2026-05-03T18:00:50.718000+00:00,11280,1284,80.519,15.128,11
2026-05-03T18:00:53.530000+00:00,11280,1284,80.657,15.117,11
2026-05-03T18:00:57.055000+00:00,11280,1284,80.856,15.127,11
2026-05-03T18:01:01.151000+00:00,11280,1284,81.111,14.872,11
2026-05-03T18:01:06.683000+00:00,11280,1284,81.16,14.502,11
2026-05-03T18:01:10.510000+00:00,11280,1284,81.364,14.474,11
2026-05-03T18:01:14.918000+00:00,11280,1284,81.557,14.459,11
2026-05-03T18:01:19.668000+00:00,11280,1284,81.598,14.242,11
2026-05-03T18:01:23.943000+00:00,11280,1284,81.666,14.211,11
2026-05-03T18:01:28.487000+00:00,11280,1284,81.738,14.199,11
2026-05-03T18:01:32.742000+00:00,11280,1284,81.845,14.283,11
2026-05-03T18:01:35.052000+00:00,11280,1284,82.051,14.321,11
2026-05-03T18:01:39.474000+00:00,11280,1284,82.14,14.077,11
2026-05-03T18:01:42.584000+00:00,11280,1284,82.236,14.039,11
2026-05-03T18:01:45.708000+00:00,11280,1284,82.274,14.001,11
2026-05-03T18:01:46.443000+00:00,11280,1284,82.257,13.987,11
2026-05-03T18:01:49.365000+00:00,11280,1284,82.2,13.964,11
2026-05-03T18:01:51.583000+00:00,11280,1284,82.33500000000001,13.916,11
2026-05-03T18:01:56.161000+00:00,11280,1284,82.5,13.872,11
2026-05-03T18:02:00.302000+00:00,11280,1284,82.631,13.815,11
2026-05-03T18:02:04.475000+00:00,11280,1284,82.894,13.941,11
2026-05-03T18:02:08.083000+00:00,11280,1284,83.137,13.963,11
2026-05-03T18:02:10.521000+00:00,11280,1284,83.404,13.986,11
2026-05-03T18:02:14.240000+00:00,11280,1284,83.586,13.977,11
2026-05-03T18:02:19.380000+00:00,11280,1284,83.71000000000001,13.864,11
2026-05-03T18:02:22.615000+00:00,11280,1284,83.762,13.806,11
2026-05-03T18:02:26.005000+00:00,11280,1284,83.834,13.844,11
2026-05-03T18:02:28.852000+00:00,11280,1284,83.985,13.939,11
2026-05-03T18:02:32.391000+00:00,11280,1284,84.20400000000001,14.07,11
2026-05-03T18:02:36.445000+00:00,11280,1284,84.428,14.153,11
2026-05-03T18:02:41.987000+00:00,11280,1284,84.511,13.987,11
2026-05-03T18:02:45.765000+00:00,11280,1284,84.662,13.945,11
2026-05-03T18:02:50.210000+00:00,11280,1284,84.828,13.905,11
2026-05-03T18:02:55.038000+00:00,11280,1284,84.938,13.726,11
2026-05-03T18:02:59.252000+00:00,11280,1284,85.007,13.687,11
2026-05-03T18:03:03.799000+00:00,11280,1284,85.106,13.736,11
2026-05-03T18:03:08.103000+00:00,11280,1284,85.247,13.828,11
2026-05-03T18:03:10.319000+00:00,11280,1284,85.43299999999999,13.893,11
2026-05-03T18:03:14.718000+00:00,11280,1284,85.49,13.771,11
2026-05-03T18:03:17.896000+00:00,11280,1284,85.581,13.715,11
2026-05-03T18:03:21.020000+00:00,11280,1284,85.618,13.671,11
2026-05-03T18:03:21.799000+00:00,11280,1284,85.601,13.655,11
2026-05-03T18:03:24.710000+00:00,11280,1284,85.557,13.602,11
2026-05-03T18:03:26.910000+00:00,11280,1284,85.694,13.62,11
2026-05-03T18:03:31.519000+00:00,11280,1284,85.877,13.656,11
2026-05-03T18:03:35.718000+00:00,11280,1284,85.924,13.564,11
2026-05-03T18:03:39.901000+00:00,11280,1284,86.209,13.688,11
2026-05-03T18:03:43.551000+00:00,11280,1284,86.5,13.719,11
2026-05-03T18:03:45.953000+00:00,11280,1284,86.67,13.721,11
2026-05-03T18:03:49.835000+00:00,11280,1284,86.846,13.724,11
